"","DeltaT","Price","Continent","Verb"
"2981",0.017,6.41145346801201,"America","put"
"2982",0.018,6.42427354445258,"America","put"
"2983",0.019,6.41956797126405,"America","put"
"2984",0.02,6.4575976072609,"America","put"
"2985",0.021,6.4215113902211,"America","put"
"2986",0.022,6.42711223183658,"America","put"
"2987",0.023,6.4244807662288,"America","put"
"2988",0.024,6.4195814010385,"America","put"
"2989",0.025,6.46043598554287,"America","put"
"2990",0.026,6.4227892077281,"America","put"
"2991",0.027,6.45820613168653,"America","put"
"2992",0.028,6.41704735325773,"America","put"
"2993",0.029,6.41756757287562,"America","put"
"2994",0.03,6.43062747084147,"America","put"
"2995",0.031,6.43734329984915,"America","put"
"2996",0.032,6.43767472562743,"America","put"
"2997",0.033,6.43163903470405,"America","put"
"2998",0.034,6.4191711732114,"America","put"
"2999",0.035,6.43467037415502,"America","put"
"3000",0.036,6.41171027202294,"America","put"
"3001",0.037,6.46126240412212,"America","put"
"3002",0.038,6.4265807427927,"America","put"
"3003",0.039,6.4289456662964,"America","put"
"3004",0.04,6.46503273955694,"America","put"
"3005",0.041,6.41432341948001,"America","put"
"3006",0.042,6.40803562937275,"America","put"
"3007",0.043,6.43037589222688,"America","put"
"3008",0.044,6.41954526403963,"America","put"
"3009",0.045,6.43368980187908,"America","put"
"3010",0.046,6.41824633229608,"America","put"
"3011",0.047,6.4242326651979,"America","put"
"3012",0.048,6.40417849797106,"America","put"
"3013",0.049,6.40195122347986,"America","put"
"3014",0.05,6.46550649601238,"America","put"
"3015",0.051,6.44049919988937,"America","put"
"3016",0.052,6.42741102276491,"America","put"
"3017",0.053,6.39771433936631,"America","put"
"3018",0.054,6.45754204145698,"America","put"
"3019",0.055,6.433492548401,"America","put"
"3020",0.056,6.39902640522952,"America","put"
"3021",0.057,6.45569628486808,"America","put"
"3022",0.058,6.42046571422732,"America","put"
"3023",0.059,6.38107401452964,"America","put"
"3024",0.06,6.4347346993983,"America","put"
"3025",0.061,6.38792649768542,"America","put"
"3026",0.062,6.43879974033691,"America","put"
"3027",0.063,6.39451418687866,"America","put"
"3028",0.064,6.44486345361336,"America","put"
"3029",0.065,6.38396047072823,"America","put"
"3030",0.066,6.43176560033967,"America","put"
"3031",0.067,6.38222411175552,"America","put"
"3032",0.068,6.42947945808663,"America","put"
"3033",0.069,6.35479446521958,"America","put"
"3034",0.07,6.3996986793538,"America","put"
"3035",0.071,6.44416745745372,"America","put"
"3036",0.072,6.38839593999471,"America","put"
"3037",0.073,6.43238721395432,"America","put"
"3038",0.074,6.47596886644694,"America","put"
"3039",0.075,6.38304714175874,"America","put"
"3040",0.076,6.42439675491433,"America","put"
"3041",0.077,6.36233589668325,"America","put"
"3042",0.078,6.40338735737204,"America","put"
"3043",0.079,6.44408176460759,"America","put"
"3044",0.08,6.48442572976901,"America","put"
"3045",0.081,6.3719943170159,"America","put"
"3046",0.082,6.41014423748612,"America","put"
"3047",0.083,6.4479761662757,"America","put"
"3048",0.084,6.38019832857583,"America","put"
"3049",0.085,6.41794381958361,"America","put"
"3050",0.086,6.45538796955793,"America","put"
"3051",0.087,6.32180655275274,"America","put"
"3052",0.088,6.35711538546342,"America","put"
"3053",0.089,6.39215080924019,"America","put"
"3054",0.09,6.42691732483516,"America","put"
"3055",0.091,6.35314870650026,"America","put"
"3056",0.092,6.38786900554013,"America","put"
"3057",0.093,6.42233318864601,"America","put"
"3058",0.094,6.45654528465271,"America","put"
"3059",0.095,6.49050921649558,"America","put"
"3060",0.096,6.3286124200331,"America","put"
"3061",0.097,6.360527255918,"America","put"
"3062",0.098,6.39222605271772,"America","put"
"3063",0.099,6.42379848488495,"America","put"
"3064",0.1,6.45515260329655,"America","put"
"3065",0.101,6.37545204913898,"America","put"
"3066",0.102,6.40677521689306,"America","put"
"3067",0.103,6.4378891838546,"America","put"
"3068",0.104,6.4687969212887,"America","put"
"3069",0.105,6.49950132986403,"America","put"
"3070",0.106,6.30531101945562,"America","put"
"3071",0.107,6.33412192790875,"America","put"
"3072",0.108,6.36274871942804,"America","put"
"3073",0.109,6.39119389249242,"America","put"
"3074",0.11,6.41945988891182,"America","put"
"3075",0.111,6.44754909561893,"America","put"
"3076",0.112,6.36148506684315,"America","put"
"3077",0.113,6.38974403596375,"America","put"
"3078",0.114,6.41783306618979,"America","put"
"3079",0.115,6.44575433788056,"America","put"
"3080",0.116,6.47350998453627,"America","put"
"3081",0.117,6.50110209420334,"America","put"
"3082",0.118,6.26706963011027,"America","put"
"3083",0.119,6.29273462203745,"America","put"
"3084",0.12,6.31825177936177,"America","put"
"3085",0.121,6.34362290806843,"America","put"
"3086",0.122,6.36884977723549,"America","put"
"3087",0.123,6.39393412008659,"America","put"
"3088",0.124,6.41887763500522,"America","put"
"3089",0.125,6.44368198651257,"America","put"
"3090",0.126,6.35283955518073,"America","put"
"3091",0.127,6.3779790105646,"America","put"
"3092",0.128,6.40298427819579,"America","put"
"3093",0.129,6.42785689147485,"America","put"
"3094",0.13,6.45259835441823,"America","put"
"3095",0.131,6.47721014244478,"America","put"
"3096",0.132,6.5016937031353,"America","put"
"3097",0.133,6.52605045696648,"America","put"
"3098",0.134,6.23864227201002,"America","put"
"3099",0.135,6.26105270067116,"America","put"
"3100",0.136,6.28334884642878,"America","put"
"3101",0.137,6.30553194144391,"America","put"
"3102",0.138,6.32772609927658,"America","put"
"3103",0.139,6.34987587538843,"America","put"
"3104",0.14,6.37202604323209,"America","put"
"3105",0.141,6.39406802434176,"America","put"
"3106",0.142,6.4160029427005,"America","put"
"3107",0.143,6.31983023808068,"America","put"
"3108",0.144,6.34184884534022,"America","put"
"3109",0.145,6.36376350515351,"America","put"
"3110",0.146,6.38557526596651,"America","put"
"3111",0.147,6.40728515847162,"America","put"
"3112",0.148,6.42889419602789,"America","put"
"3113",0.149,6.45040337506887,"America","put"
"3114",0.15,6.4718136754976,"America","put"
"3115",0.151,6.49312606107055,"America","put"
"3116",0.152,6.51434147976943,"America","put"
"3117",0.153,6.53546086416253,"America","put"
"3118",0.154,6.1830163075161,"America","put"
"3119",0.155,6.20255144377786,"America","put"
"3120",0.156,6.22200087587188,"America","put"
"3121",0.157,6.24136540899531,"America","put"
"3122",0.158,6.26064583565683,"America","put"
"3123",0.159,6.27984293595649,"America","put"
"3124",0.16,6.29895747785724,"America","put"
"3125",0.161,6.31799021744921,"America","put"
"3126",0.162,6.33694189920626,"America","put"
"3127",0.163,6.35581325623572,"America","put"
"3128",0.164,6.37460501052113,"America","put"
"3129",0.165,6.39331787315846,"America","put"
"3130",0.166,6.41195254458561,"America","put"
"3131",0.167,6.30686265666257,"America","put"
"3132",0.168,6.32566258147643,"America","put"
"3133",0.169,6.34438622632224,"America","put"
"3134",0.17,6.36303425113797,"America","put"
"3135",0.171,6.38160730626388,"America","put"
"3136",0.172,6.400106032638,"America","put"
"3137",0.173,6.4185310619862,"America","put"
"3138",0.174,6.43688301700772,"America","put"
"3139",0.175,6.45516251155569,"America","put"
"3140",0.176,6.47337015081312,"America","put"
"3141",0.177,6.49150653146423,"America","put"
"3142",0.178,6.50957224186173,"America","put"
"3143",0.179,6.52756786218971,"America","put"
"3144",0.18,6.54549396462231,"America","put"
"3145",0.181,6.56335111347886,"America","put"
"3146",0.182,6.12328854946362,"America","put"
"3147",0.183,6.1396049282895,"America","put"
"3148",0.184,6.15586053299539,"America","put"
"3149",0.185,6.17205584780433,"America","put"
"3150",0.186,6.18819135046269,"America","put"
"3151",0.187,6.20426751236125,"America","put"
"3152",0.188,6.22028479865376,"America","put"
"3153",0.189,6.23624366837237,"America","put"
"3154",0.19,6.25214457454034,"America","put"
"3155",0.191,6.26798796428239,"America","put"
"3156",0.192,6.28377427893194,"America","put"
"3157",0.193,6.29950395413634,"America","put"
"3158",0.194,6.31517741995943,"America","put"
"3159",0.195,6.33079510098173,"America","put"
"3160",0.196,6.34635741639826,"America","put"
"3161",0.197,6.36186478011441,"America","put"
"3162",0.198,6.37731760083922,"America","put"
"3163",0.199,6.39271628217687,"America","put"
"3164",0.2,6.40806122271606,"America","put"
"3165",0.201,6.2952822347323,"America","put"
"3166",0.202,6.31087385890907,"America","put"
"3167",0.203,6.32641279475004,"America","put"
"3168",0.204,6.34189942159142,"America","put"
"3169",0.205,6.35733411417204,"America","put"
"3170",0.206,6.37271724271139,"America","put"
"3171",0.207,6.38804917298602,"America","put"
"3172",0.208,6.40333026640431,"America","put"
"3173",0.209,6.41856088007945,"America","put"
"3174",0.21,6.43374136690108,"America","put"
"3175",0.211,6.44887207560534,"America","put"
"3176",0.212,6.46395335084324,"America","put"
"3177",0.213,6.47898553324796,"America","put"
"3178",0.214,6.49396895950026,"America","put"
"3179",0.215,6.50890396239304,"America","put"
"3180",0.216,6.523790870894,"America","put"
"3181",0.217,6.53863001020759,"America","put"
"3182",0.218,6.55342170183511,"America","put"
"3183",0.219,6.56816626363399,"America","put"
"3184",0.22,6.58286400987562,"America","put"
"3185",0.221,6.59751525130215,"America","put"
"3186",0.222,6.6121202951821,"America","put"
"3187",0.223,6.0364488522529,"America","put"
"3188",0.224,6.0494675830664,"America","put"
"3189",0.225,6.062446343591,"America","put"
"3190",0.226,6.07538539431873,"America","put"
"3191",0.227,6.08828499288927,"America","put"
"3192",0.228,6.10114539413362,"America","put"
"3193",0.229,6.11396685011721,"America","put"
"3194",0.23,6.12674961018167,"America","put"
"3195",0.231,6.13949392098636,"America","put"
"3196",0.232,6.15220002654865,"America","put"
"3197",0.233,6.16486816828358,"America","put"
"3198",0.234,6.17749858504284,"America","put"
"3199",0.235,6.19009151315289,"America","put"
"3200",0.236,6.20264718645226,"America","put"
"3201",0.237,6.2151658363285,"America","put"
"3202",0.238,6.22764769175398,"America","put"
"3203",0.239,6.24009297932136,"America","put"
"3204",0.24,6.25250192327818,"America","put"
"3205",0.241,6.26487474556093,"America","put"
"3206",0.242,6.27721166582845,"America","put"
"3207",0.243,6.28951290149466,"America","put"
"3208",0.244,6.30177866776084,"America","put"
"3209",0.245,6.31400917764698,"America","put"
"3210",0.246,6.32620464202309,"America","put"
"3211",0.247,6.33836526963935,"America","put"
"3212",0.248,6.35049126715619,"America","put"
"3213",0.249,6.36258283917351,"America","put"
"3214",0.25,6.37464018825955,"America","put"
"3215",0.251,6.2566897321319,"America","put"
"3216",0.252,6.2690838796604,"America","put"
"3217",0.253,6.28144430139935,"America","put"
"3218",0.254,6.29377119202541,"America","put"
"3219",0.255,6.30606474432057,"America","put"
"3220",0.256,6.31832514919787,"America","put"
"3221",0.257,6.33055259572691,"America","put"
"3222",0.258,6.34274727115879,"America","put"
"3223",0.259,6.35490936095069,"America","put"
"3224",0.26,6.3670390487899,"America","put"
"3225",0.261,6.37913651661762,"America","put"
"3226",0.262,6.39120194465214,"America","put"
"3227",0.263,6.40323551141188,"America","put"
"3228",0.264,6.41523739373776,"America","put"
"3229",0.265,6.42720776681537,"America","put"
"3230",0.266,6.43914680419673,"America","put"
"3231",0.267,6.45105467782163,"America","put"
"3232",0.268,6.46293155803874,"America","put"
"3233",0.269,6.47477761362616,"America","put"
"3234",0.27,6.48659301181182,"America","put"
"3235",0.271,6.49837791829342,"America","put"
"3236",0.272,6.51013249725816,"America","put"
"3237",0.273,6.52185691140199,"America","put"
"3238",0.274,6.53355132194863,"America","put"
"3239",0.275,6.54521588866837,"America","put"
"3240",0.276,6.55685076989634,"America","put"
"3241",0.277,6.56845612255071,"America","put"
"3242",0.278,6.58003210215039,"America","put"
"3243",0.279,6.59157886283269,"America","put"
"3244",0.28,6.60309655737038,"America","put"
"3245",0.281,6.61458533718886,"America","put"
"3246",0.282,6.62604535238268,"America","put"
"3247",0.283,6.63747675173199,"America","put"
"3248",0.284,6.64887968271883,"America","put"
"3249",0.285,6.66025429154283,"America","put"
"3250",0.286,5.87300564385761,"America","put"
"3251",0.287,5.8828255466911,"America","put"
"3252",0.288,5.89262183688534,"America","put"
"3253",0.289,5.90239463473764,"America","put"
"3254",0.29,5.91214405951491,"America","put"
"3255",0.291,5.92187022946607,"America","put"
"3256",0.292,5.93157326183425,"America","put"
"3257",0.293,5.94125327286867,"America","put"
"3258",0.294,5.95091037783666,"America","put"
"3259",0.295,5.96054469103506,"America","put"
"3260",0.296,5.97015632580193,"America","put"
"3261",0.297,5.97974539452762,"America","put"
"3262",0.298,5.989312008666,"America","put"
"3263",0.299,5.99885627874536,"America","put"
"3264",0.3,6.00837831437924,"America","put"
"3265",0.301,6.017878224277,"America","put"
"3266",0.302,6.02735611625432,"America","put"
"3267",0.303,6.0368120972435,"America","put"
"3268",0.304,6.04624627330358,"America","put"
"3269",0.305,6.0556587496304,"America","put"
"3270",0.306,6.06504963056644,"America","put"
"3271",0.307,6.0744190196105,"America","put"
"3272",0.308,6.08376701942733,"America","put"
"3273",0.309,6.093093731857,"America","put"
"3274",0.31,6.10239925792427,"America","put"
"3275",0.311,6.11168369784766,"America","put"
"3276",0.312,6.12094715104856,"America","put"
"3277",0.313,6.13018971616006,"America","put"
"3278",0.314,6.13941149103583,"America","put"
"3279",0.315,6.14861257275861,"America","put"
"3280",0.316,6.15779305764886,"America","put"
"3281",0.317,6.1669530412731,"America","put"
"3282",0.318,6.17609261845222,"America","put"
"3283",0.319,6.18521188326964,"America","put"
"3284",0.32,6.19431092907934,"America","put"
"3285",0.321,6.20338984851388,"America","put"
"3286",0.322,6.21244873349202,"America","put"
"3287",0.323,6.22148767522679,"America","put"
"3288",0.324,6.23050676423269,"America","put"
"3289",0.325,6.23950609033354,"America","put"
"3290",0.326,6.24848574266966,"America","put"
"3291",0.327,6.25744580970529,"America","put"
"3292",0.328,6.26638637923578,"America","put"
"3293",0.329,6.27530753839457,"America","put"
"3294",0.33,6.2842093736604,"America","put"
"3295",0.331,6.29309197086404,"America","put"
"3296",0.332,6.30195541519517,"America","put"
"3297",0.333,6.31105632745821,"America","put"
"3298",0.334,6.20171951883056,"America","put"
"3299",0.335,6.21100362414355,"America","put"
"3300",0.336,6.22026883279892,"America","put"
"3301",0.337,6.22951522684106,"America","put"
"3302",0.338,6.23874288771256,"America","put"
"3303",0.339,6.24795189626033,"America","put"
"3304",0.34,6.25714233274178,"America","put"
"3305",0.341,6.26631427683083,"America","put"
"3306",0.342,6.27546780762389,"America","put"
"3307",0.343,6.28460300364566,"America","put"
"3308",0.344,6.29371994285507,"America","put"
"3309",0.345,6.30281870265089,"America","put"
"3310",0.346,6.31189935987743,"America","put"
"3311",0.347,6.32096199083012,"America","put"
"3312",0.348,6.33000667126103,"America","put"
"3313",0.349,6.33903347638424,"America","put"
"3314",0.35,6.34804248088133,"America","put"
"3315",0.351,6.35703375890657,"America","put"
"3316",0.352,6.36600738409214,"America","put"
"3317",0.353,6.37496342955343,"America","put"
"3318",0.354,6.38390196789395,"America","put"
"3319",0.355,6.39282307121054,"America","put"
"3320",0.356,6.40172681109823,"America","put"
"3321",0.357,6.41061325865515,"America","put"
"3322",0.358,6.41948248448747,"America","put"
"3323",0.359,6.42833455871404,"America","put"
"3324",0.36,6.43716955097125,"America","put"
"3325",0.361,6.44598753041763,"America","put"
"3326",0.362,6.45478856573843,"America","put"
"3327",0.363,6.46357272515024,"America","put"
"3328",0.364,6.47234007640548,"America","put"
"3329",0.365,6.48109068679674,"America","put"
"3330",0.366,6.48982462316131,"America","put"
"3331",0.367,6.4985419518854,"America","put"
"3332",0.368,6.50724273890846,"America","put"
"3333",0.369,6.51592704972744,"America","put"
"3334",0.37,6.52459494940086,"America","put"
"3335",0.371,6.53324650255305,"America","put"
"3336",0.372,6.54188177337818,"America","put"
"3337",0.373,6.55050082564425,"America","put"
"3338",0.374,6.55910372269713,"America","put"
"3339",0.375,6.56769052746446,"America","put"
"3340",0.376,6.57626130245949,"America","put"
"3341",0.377,6.58481610978498,"America","put"
"3342",0.378,6.59335501113699,"America","put"
"3343",0.379,6.60187806780852,"America","put"
"3344",0.38,6.61038534069341,"America","put"
"3345",0.381,6.6188768902898,"America","put"
"3346",0.382,6.62735277670382,"America","put"
"3347",0.383,6.63581305965319,"America","put"
"3348",0.384,6.64425779847072,"America","put"
"3349",0.385,6.6526870521078,"America","put"
"3350",0.386,6.66110087913785,"America","put"
"3351",0.387,6.66949933775973,"America","put"
"3352",0.388,6.6778824858011,"America","put"
"3353",0.389,6.68625038072178,"America","put"
"3354",0.39,6.69460307961696,"America","put"
"3355",0.391,6.70294063922059,"America","put"
"3356",0.392,6.71126311590849,"America","put"
"3357",0.393,6.71957056570149,"America","put"
"3358",0.394,6.72786304426874,"America","put"
"3359",0.395,6.73614060693066,"America","put"
"3360",0.396,6.74440330866205,"America","put"
"3361",0.397,6.7526512040952,"America","put"
"3362",0.398,6.76088434752278,"America","put"
"3363",0.399,6.76910279290095,"America","put"
"3364",0.4,6.77730659385209,"America","put"
"3365",0.401,5.57915656261652,"America","put"
"3366",0.402,5.58600303433887,"America","put"
"3367",0.403,5.59283809512926,"America","put"
"3368",0.404,5.59966178646168,"America","put"
"3369",0.405,5.60647414955591,"America","put"
"3370",0.406,5.61327522537968,"America","put"
"3371",0.407,5.62006505465082,"America","put"
"3372",0.408,5.62684367783944,"America","put"
"3373",0.409,5.63361113517001,"America","put"
"3374",0.41,5.64036746662348,"America","put"
"3375",0.411,5.64711271193933,"America","put"
"3376",0.412,5.65384691061765,"America","put"
"3377",0.413,5.66057010192108,"America","put"
"3378",0.414,5.66728232487692,"America","put"
"3379",0.415,5.67398361827906,"America","put"
"3380",0.416,5.68067402068993,"America","put"
"3381",0.417,5.68735357044245,"America","put"
"3382",0.418,5.69402230564197,"America","put"
"3383",0.419,5.70068026416813,"America","put"
"3384",0.42,5.70732748367677,"America","put"
"3385",0.421,5.71396400160175,"America","put"
"3386",0.422,5.72058985515683,"America","put"
"3387",0.423,5.72720508133747,"America","put"
"3388",0.424,5.73380971692258,"America","put"
"3389",0.425,5.7404037984764,"America","put"
"3390",0.426,5.74698736235017,"America","put"
"3391",0.427,5.7535604446839,"America","put"
"3392",0.428,5.76012308140814,"America","put"
"3393",0.429,5.76667530824563,"America","put"
"3394",0.43,5.77321716071298,"America","put"
"3395",0.431,5.77974867412234,"America","put"
"3396",0.432,5.78626988358318,"America","put"
"3397",0.433,5.79278082400371,"America","put"
"3398",0.434,5.79928153009265,"America","put"
"3399",0.435,5.80577203636081,"America","put"
"3400",0.436,5.81225237712265,"America","put"
"3401",0.437,5.81872258649783,"America","put"
"3402",0.438,5.82518269841282,"America","put"
"3403",0.439,5.83163274660238,"America","put"
"3404",0.44,5.83807276461113,"America","put"
"3405",0.441,5.84450278579502,"America","put"
"3406",0.442,5.85092284332282,"America","put"
"3407",0.443,5.85733297017765,"America","put"
"3408",0.444,5.86373319915836,"America","put"
"3409",0.445,5.87012356288102,"America","put"
"3410",0.446,5.87650409378037,"America","put"
"3411",0.447,5.88287482411117,"America","put"
"3412",0.448,5.88923578594969,"America","put"
"3413",0.449,5.89558701119503,"America","put"
"3414",0.45,5.9019285315705,"America","put"
"3415",0.451,5.90826037862504,"America","put"
"3416",0.452,5.91458258373449,"America","put"
"3417",0.453,5.92089517810296,"America","put"
"3418",0.454,5.92719819276419,"America","put"
"3419",0.455,5.93349165858277,"America","put"
"3420",0.456,5.9397756062555,"America","put"
"3421",0.457,5.94605006631264,"America","put"
"3422",0.458,5.95231506911924,"America","put"
"3423",0.459,5.95857064487629,"America","put"
"3424",0.46,5.96481682362205,"America","put"
"3425",0.461,5.97105363523327,"America","put"
"3426",0.462,5.97728110942639,"America","put"
"3427",0.463,5.98349927575874,"America","put"
"3428",0.464,5.98970816362978,"America","put"
"3429",0.465,5.99590780228223,"America","put"
"3430",0.466,6.0020982208033,"America","put"
"3431",0.467,6.0082794481258,"America","put"
"3432",0.468,6.01445151302934,"America","put"
"3433",0.469,6.02061444414142,"America","put"
"3434",0.47,6.02676826993861,"America","put"
"3435",0.471,6.03291301874766,"America","put"
"3436",0.472,6.03904871874652,"America","put"
"3437",0.473,6.04517539796561,"America","put"
"3438",0.474,6.05129308428872,"America","put"
"3439",0.475,6.05740180545425,"America","put"
"3440",0.476,6.06350158905615,"America","put"
"3441",0.477,6.06959246254503,"America","put"
"3442",0.478,6.07567445322922,"America","put"
"3443",0.479,6.08174758827579,"America","put"
"3444",0.48,6.08781189471159,"America","put"
"3445",0.481,6.09386739942421,"America","put"
"3446",0.482,6.09991412916311,"America","put"
"3447",0.483,6.10595211054046,"America","put"
"3448",0.484,6.11198137003228,"America","put"
"3449",0.485,6.11800193397929,"America","put"
"3450",0.486,6.124013828588,"America","put"
"3451",0.487,6.13001707993158,"America","put"
"3452",0.488,6.13601171395085,"America","put"
"3453",0.489,6.14199775645526,"America","put"
"3454",0.49,6.14797523312374,"America","put"
"3455",0.491,6.15394416950571,"America","put"
"3456",0.492,6.15990459102194,"America","put"
"3457",0.493,6.16585652296549,"America","put"
"3458",0.494,6.17179999050264,"America","put"
"3459",0.495,6.17773501867371,"America","put"
"3460",0.496,6.18366163239401,"America","put"
"3461",0.497,6.18957985645469,"America","put"
"3462",0.498,6.19548971552361,"America","put"
"3463",0.499,6.20139123414621,"America","put"
"3464",0.5,6.20728443674638,"America","put"
"3465",0.501,6.09713235881716,"America","put"
"3466",0.502,6.10327312826266,"America","put"
"3467",0.503,6.10940563408883,"America","put"
"3468",0.504,6.11552990022116,"America","put"
"3469",0.505,6.12164595046778,"America","put"
"3470",0.506,6.12775380852029,"America","put"
"3471",0.507,6.13385349795455,"America","put"
"3472",0.508,6.1399450422315,"America","put"
"3473",0.509,6.14602846469794,"America","put"
"3474",0.51,6.15210378858725,"America","put"
"3475",0.511,6.15817103702028,"America","put"
"3476",0.512,6.16423023300603,"America","put"
"3477",0.513,6.17028139944241,"America","put"
"3478",0.514,6.17632455911706,"America","put"
"3479",0.515,6.18235973470801,"America","put"
"3480",0.516,6.18838694878452,"America","put"
"3481",0.517,6.19440622380772,"America","put"
"3482",0.518,6.20041758213138,"America","put"
"3483",0.519,6.20642104600267,"America","put"
"3484",0.52,6.21241663756278,"America","put"
"3485",0.521,6.21840437884775,"America","put"
"3486",0.522,6.22438429178904,"America","put"
"3487",0.523,6.23035639821433,"America","put"
"3488",0.524,6.2363207198482,"America","put"
"3489",0.525,6.24227727831276,"America","put"
"3490",0.526,6.24822609512837,"America","put"
"3491",0.527,6.25416719171431,"America","put"
"3492",0.528,6.26010058938943,"America","put"
"3493",0.529,6.26602630937286,"America","put"
"3494",0.53,6.27194437278458,"America","put"
"3495",0.531,6.27785480064618,"America","put"
"3496",0.532,6.28375761388141,"America","put"
"3497",0.533,6.28965283331686,"America","put"
"3498",0.534,6.29554047968261,"America","put"
"3499",0.535,6.30142057361284,"America","put"
"3500",0.536,6.30729313564645,"America","put"
"3501",0.537,6.3131581862277,"America","put"
"3502",0.538,6.31901574570679,"America","put"
"3503",0.539,6.3248658343405,"America","put"
"3504",0.54,6.33070847229278,"America","put"
"3505",0.541,6.33654367963535,"America","put"
"3506",0.542,6.3423714763483,"America","put"
"3507",0.543,6.34819188232066,"America","put"
"3508",0.544,6.354004917351,"America","put"
"3509",0.545,6.35981060114802,"America","put"
"3510",0.546,6.3656089533311,"America","put"
"3511",0.547,6.37139999343085,"America","put"
"3512",0.548,6.37718374088976,"America","put"
"3513",0.549,6.38296021506267,"America","put"
"3514",0.55,6.38872943521736,"America","put"
"3515",0.551,6.39449142053509,"America","put"
"3516",0.552,6.4002461901112,"America","put"
"3517",0.553,6.40599376295556,"America","put"
"3518",0.554,6.41173415799318,"America","put"
"3519",0.555,6.41746739406473,"America","put"
"3520",0.556,6.42319348992705,"America","put"
"3521",0.557,6.42891246425366,"America","put"
"3522",0.558,6.43462433563535,"America","put"
"3523",0.559,6.44032912258063,"America","put"
"3524",0.56,6.44602684351624,"America","put"
"3525",0.561,6.45171751678773,"America","put"
"3526",0.562,6.45740116065987,"America","put"
"3527",0.563,6.46307779331723,"America","put"
"3528",0.564,6.46874743286461,"America","put"
"3529",0.565,6.47441009732761,"America","put"
"3530",0.566,6.48006580465302,"America","put"
"3531",0.567,6.48571457270939,"America","put"
"3532",0.568,6.49135641928746,"America","put"
"3533",0.569,6.49699136210068,"America","put"
"3534",0.57,6.50261941878562,"America","put"
"3535",0.571,6.5082406069025,"America","put"
"3536",0.572,6.51385494393564,"America","put"
"3537",0.573,6.51946244729389,"America","put"
"3538",0.574,6.52506313431111,"America","put"
"3539",0.575,6.53065702224666,"America","put"
"3540",0.576,6.53624412828578,"America","put"
"3541",0.577,6.5418244695401,"America","put"
"3542",0.578,6.54739806304806,"America","put"
"3543",0.579,6.55296492577532,"America","put"
"3544",0.58,6.55852507461527,"America","put"
"3545",0.581,6.56407852638939,"America","put"
"3546",0.582,6.56962529784772,"America","put"
"3547",0.583,6.5751654056693,"America","put"
"3548",0.584,6.58069886646255,"America","put"
"3549",0.585,6.5862256967657,"America","put"
"3550",0.586,6.59174591304726,"America","put"
"3551",0.587,6.59725953170638,"America","put"
"3552",0.588,6.60276656907328,"America","put"
"3553",0.589,6.60826704140963,"America","put"
"3554",0.59,6.61376096490901,"America","put"
"3555",0.591,6.61924835569727,"America","put"
"3556",0.592,6.62472922983296,"America","put"
"3557",0.593,6.63020360330766,"America","put"
"3558",0.594,6.63567149204646,"America","put"
"3559",0.595,6.64113291190829,"America","put"
"3560",0.596,6.64658787868634,"America","put"
"3561",0.597,6.65203640810843,"America","put"
"3562",0.598,6.65747851583736,"America","put"
"3563",0.599,6.66291421747134,"America","put"
"3564",0.6,6.66834352854437,"America","put"
"3565",0.601,6.67376646452654,"America","put"
"3566",0.602,6.67918304082448,"America","put"
"3567",0.603,6.68459327278168,"America","put"
"3568",0.604,6.68999717567884,"America","put"
"3569",0.605,6.69539476473434,"America","put"
"3570",0.606,6.70078605510443,"America","put"
"3571",0.607,6.70617106188371,"America","put"
"3572",0.608,6.71154980010547,"America","put"
"3573",0.609,6.71692228474199,"America","put"
"3574",0.61,6.72228853070493,"America","put"
"3575",0.611,6.72764855284565,"America","put"
"3576",0.612,6.73300236595557,"America","put"
"3577",0.613,6.73834998476653,"America","put"
"3578",0.614,6.74369142395108,"America","put"
"3579",0.615,6.74902669812285,"America","put"
"3580",0.616,6.75435582183688,"America","put"
"3581",0.617,6.75967880958994,"America","put"
"3582",0.618,6.76499567582088,"America","put"
"3583",0.619,6.7703064349109,"America","put"
"3584",0.62,6.77561110118396,"America","put"
"3585",0.621,6.78090968890703,"America","put"
"3586",0.622,6.78620221229046,"America","put"
"3587",0.623,6.79148868548823,"America","put"
"3588",0.624,6.79676912259835,"America","put"
"3589",0.625,6.80204353766309,"America","put"
"3590",0.626,6.80731194466938,"America","put"
"3591",0.627,6.81257435754901,"America","put"
"3592",0.628,6.81783079017903,"America","put"
"3593",0.629,6.823081256382,"America","put"
"3594",0.63,6.82832576992632,"America","put"
"3595",0.631,6.8335643445265,"America","put"
"3596",0.632,6.83879699384347,"America","put"
"3597",0.633,6.84402373148492,"America","put"
"3598",0.634,6.84924457100549,"America","put"
"3599",0.635,6.85445952590716,"America","put"
"3600",0.636,6.85966860963952,"America","put"
"3601",0.637,6.86487183559997,"America","put"
"3602",0.638,6.87006921713414,"America","put"
"3603",0.639,6.87526076753606,"America","put"
"3604",0.64,6.8804465000485,"America","put"
"3605",0.641,6.88562642786325,"America","put"
"3606",0.642,6.89080056412137,"America","put"
"3607",0.643,6.89596892191344,"America","put"
"3608",0.644,6.90113151427993,"America","put"
"3609",0.645,6.90628835421138,"America","put"
"3610",0.646,6.91143945464868,"America","put"
"3611",0.647,6.91658482848337,"America","put"
"3612",0.648,6.92172448855791,"America","put"
"3613",0.649,6.9268584476659,"America","put"
"3614",0.65,6.93198671855238,"America","put"
"3615",0.651,6.93710931391407,"America","put"
